precinct_id,year,office,party,votes,county,precinct_name,registered,turnout_eligible
270910140,2022,US_HOUSE,WI,0,Martin,Nashville Twp.,137,98
270910145,2022,US_HOUSE,WI,0,Martin,Northrop,132,87
270910150,2022,US_HOUSE,WI,0,Martin,Ormsby,34,29
270910155,2022,US_HOUSE,WI,0,Martin,Pleasant Prairie Twp.,151,118
270910160,2022,US_HOUSE,WI,0,Martin,Rolling Green Twp.,164,121
270910165,2022,US_HOUSE,WI,1,Martin,Rutland Twp.,266,201
270910170,2022,US_HOUSE,WI,0,Martin,Sherburn,644,437
270910175,2022,US_HOUSE,WI,0,Martin,Silver Lake Twp.,328,261
270910180,2022,US_HOUSE,WI,0,Martin,Tenhassen Twp.,151,118
270910185,2022,US_HOUSE,WI,1,Martin,Trimont,408,313
270910195,2022,US_HOUSE,WI,1,Martin,Truman,667,406
270910200,2022,US_HOUSE,WI,0,Martin,Waverly Twp.,120,97
270910205,2022,US_HOUSE,WI,0,Martin,Welcome,428,303
270910210,2022,US_HOUSE,WI,0,Martin,Westford Twp.,170,136
270930005,2022,US_HOUSE,WI,0,Meeker,Acton Twp.,255,187
270930010,2022,US_HOUSE,WI,0,Meeker,Cedar Mills,33,24
270930015,2022,US_HOUSE,WI,0,Meeker,Cedar Mills Twp.,268,196
270930020,2022,US_HOUSE,WI,2,Meeker,Collinwood Twp.,850,662
270930025,2022,US_HOUSE,WI,1,Meeker,Cosmos,274,167
270930030,2022,US_HOUSE,WI,0,Meeker,Cosmos Twp.,124,91
270930035,2022,US_HOUSE,WI,0,Meeker,Danielson Twp.,181,137
270930040,2022,US_HOUSE,WI,1,Meeker,Darwin,210,154
270930045,2022,US_HOUSE,WI,0,Meeker,Darwin Twp.,483,370
270930050,2022,US_HOUSE,WI,0,Meeker,Dassel,942,707
270930055,2022,US_HOUSE,WI,0,Meeker,Dassel Twp.,1141,895
270930060,2022,US_HOUSE,WI,0,Meeker,Eden Valley,298,197
270930065,2022,US_HOUSE,WI,1,Meeker,Ellsworth Twp.,679,550
270930070,2022,US_HOUSE,WI,0,Meeker,Forest City Twp.,460,352
270930075,2022,US_HOUSE,WI,0,Meeker,Forest Prairie Twp.,640,454
270930080,2022,US_HOUSE,WI,2,Meeker,Greenleaf Twp.,529,406
270930085,2022,US_HOUSE,WI,0,Meeker,Grove City,337,205
270930090,2022,US_HOUSE,WI,0,Meeker,Harvey Twp.,246,183
270930095,2022,US_HOUSE,WI,0,Meeker,Kingston,97,58
270930100,2022,US_HOUSE,WI,1,Meeker,Kingston Twp.,861,645
270930105,2022,US_HOUSE,WI,0,Meeker,Litchfield W-1,858,653
270930110,2022,US_HOUSE,WI,1,Meeker,Litchfield W-2,841,551
270930115,2022,US_HOUSE,WI,1,Meeker,Litchfield W-3,683,493
270930120,2022,US_HOUSE,WI,0,Meeker,Litchfield W-4,745,538
270930125,2022,US_HOUSE,WI,1,Meeker,Litchfield W-5,640,425
270930130,2022,US_HOUSE,WI,1,Meeker,Litchfield Twp.,613,479
270930135,2022,US_HOUSE,WI,0,Meeker,Manannah Twp.,332,242
270930140,2022,US_HOUSE,WI,0,Meeker,Swede Grove Twp.,205,154
270930145,2022,US_HOUSE,WI,0,Meeker,Union Grove Twp.,440,360
270930150,2022,US_HOUSE,WI,0,Meeker,Watkins,559,348
270950005,2022,US_HOUSE,WI,0,Mille Lacs,Bock,45,29
270950010,2022,US_HOUSE,WI,0,Mille Lacs,Bogus Brook Twp.,948,686
270950015,2022,US_HOUSE,WI,0,Mille Lacs,Borgholm Twp.,1121,816
270950020,2022,US_HOUSE,WI,0,Mille Lacs,Bradbury Twp.,119,85
270950025,2022,US_HOUSE,WI,0,Mille Lacs,Dailey Twp.,135,95
270950030,2022,US_HOUSE,WI,0,Mille Lacs,East Side Twp.,499,367
270950035,2022,US_HOUSE,WI,0,Mille Lacs,Foreston,326,207
270950040,2022,US_HOUSE,WI,0,Mille Lacs,Greenbush Twp.,836,594
270950045,2022,US_HOUSE,WI,0,Mille Lacs,Hayland Twp.,333,243
270950050,2022,US_HOUSE,WI,0,Mille Lacs,Isle,529,319
270950055,2022,US_HOUSE,WI,0,Mille Lacs,Isle Harbor Twp.,387,282
270950060,2022,US_HOUSE,WI,0,Mille Lacs,Kathio Twp.,793,458
270950065,2022,US_HOUSE,WI,0,Mille Lacs,Lewis Twp.,38,18
270950070,2022,US_HOUSE,WI,1,Mille Lacs,Milaca,1737,1124
270950075,2022,US_HOUSE,WI,0,Mille Lacs,Milaca Twp.,1099,803
270950080,2022,US_HOUSE,WI,0,Mille Lacs,Milo Twp.,1020,723
270950085,2022,US_HOUSE,WI,0,Mille Lacs,Mudgett Twp.,58,49
270950090,2022,US_HOUSE,WI,0,Mille Lacs,Onamia,407,249
270950095,2022,US_HOUSE,WI,1,Mille Lacs,Onamia Twp.,342,199
270950100,2022,US_HOUSE,WI,0,Mille Lacs,Page Twp.,538,389
270950105,2022,US_HOUSE,WI,0,Mille Lacs,Pease,143,118
270950110,2022,US_HOUSE,WI,1,Mille Lacs,Princeton,2782,1685
270950115,2022,US_HOUSE,WI,2,Mille Lacs,Princeton Twp.,1557,1058
270950120,2022,US_HOUSE,WI,0,Mille Lacs,South Harbor Twp.,588,394
270950125,2022,US_HOUSE,WI,0,Mille Lacs,Wahkon,187,149
270970005,2022,US_HOUSE,WI,0,Morrison,Agram Township,403,318
270970010,2022,US_HOUSE,WI,0,Morrison,Belle Prairie Township,479,356
270970015,2022,US_HOUSE,WI,0,Morrison,Bellevue Township,829,621
270970020,2022,US_HOUSE,WI,0,Morrison,Bowlus,158,109
270970025,2022,US_HOUSE,WI,0,Morrison,Buckman,170,115
270970030,2022,US_HOUSE,WI,0,Morrison,Buckman Township,444,322
270970035,2022,US_HOUSE,WI,0,Morrison,Buh Township,365,264
270970045,2022,US_HOUSE,WI,0,Morrison,Culdrum Township,295,229
270970050,2022,US_HOUSE,WI,2,Morrison,Cushing Township,517,374
270970055,2022,US_HOUSE,WI,0,Morrison,Darling Township,384,277
270970060,2022,US_HOUSE,WI,0,Morrison,Elmdale,81,62
270970065,2022,US_HOUSE,WI,1,Morrison,Elmdale Township,702,542
270970070,2022,US_HOUSE,WI,0,Morrison,Flensburg,136,107
270970075,2022,US_HOUSE,WI,0,Morrison,Genola,44,32
270970080,2022,US_HOUSE,WI,0,Morrison,Granite Township,306,227
270970085,2022,US_HOUSE,WI,0,Morrison,Green Prairie Township,517,380
270970090,2022,US_HOUSE,WI,0,Morrison,Harding,71,49
270970095,2022,US_HOUSE,WI,0,Morrison,Hillman,23,14
270970100,2022,US_HOUSE,WI,1,Morrison,Hillman Township,125,94
270970105,2022,US_HOUSE,WI,0,Morrison,Lakin Township,291,187
270970110,2022,US_HOUSE,WI,0,Morrison,Lastrup,67,37
270970115,2022,US_HOUSE,WI,0,Morrison,Leigh Township,139,102
270970120,2022,US_HOUSE,WI,2,Morrison,Little Falls W-1,1680,1033
270970125,2022,US_HOUSE,WI,0,Morrison,Little Falls W-2,1857,1289
270970130,2022,US_HOUSE,WI,0,Morrison,Little Falls W-3,1703,1053
270970135,2022,US_HOUSE,WI,1,Morrison,Little Falls Township,1173,875
270970140,2022,US_HOUSE,WI,0,Morrison,Morrill Township,461,309
270970145,2022,US_HOUSE,WI,0,Morrison,Motley,353,191
270970150,2022,US_HOUSE,WI,0,Morrison,Motley Township,168,136
270970155,2022,US_HOUSE,WI,0,Morrison,Mount Morris Township,59,49
270970160,2022,US_HOUSE,WI,0,Morrison,Parker Township,289,213
270970165,2022,US_HOUSE,WI,0,Morrison,Pierz,853,599
270970170,2022,US_HOUSE,WI,0,Morrison,Pierz Township,375,241
270970175,2022,US_HOUSE,WI,0,Morrison,Pike Creek Township,667,520
270970180,2022,US_HOUSE,WI,0,Morrison,Platte Township,234,148
270970185,2022,US_HOUSE,WI,0,Morrison,Pulaski Township,204,160
270970195,2022,US_HOUSE,WI,0,Morrison,Randall,378,237
270970200,2022,US_HOUSE,WI,0,Morrison,Richardson Township,392,291
270970205,2022,US_HOUSE,WI,0,Morrison,Ripley Township,516,405
270970210,2022,US_HOUSE,WI,0,Morrison,Rosing Township,169,140
270970215,2022,US_HOUSE,WI,0,Morrison,Royalton,704,470
270970220,2022,US_HOUSE,WI,0,Morrison,Scandia Valley Township,1097,845
270970225,2022,US_HOUSE,WI,0,Morrison,Sobieski,125,92
270970230,2022,US_HOUSE,WI,0,Morrison,Swan River Township,503,380
270970235,2022,US_HOUSE,WI,0,Morrison,Swanville,181,125
270970240,2022,US_HOUSE,WI,0,Morrison,Swanville Township,348,281
270970245,2022,US_HOUSE,WI,0,Morrison,Two Rivers Township,537,420
270970250,2022,US_HOUSE,WI,0,Morrison,Upsala,291,217
270990005,2022,US_HOUSE,WI,1,Mower,Adams,474,300
270990010,2022,US_HOUSE,WI,0,Mower,Adams Twp.,311,198
270990015,2022,US_HOUSE,WI,0,Mower,Austin W-1 P-1,1957,1123
270990020,2022,US_HOUSE,WI,0,Mower,Austin W-1 P-2,2202,1233
270990030,2022,US_HOUSE,WI,0,Mower,Austin W-2 P-1,1928,1253
270990035,2022,US_HOUSE,WI,1,Mower,Austin W-2 P-2,2906,1975
270990050,2022,US_HOUSE,WI,2,Mower,Austin W-3 P-1,1769,982
270990055,2022,US_HOUSE,WI,0,Mower,Austin W-3 P-2,2248,1346
270990070,2022,US_HOUSE,WI,1,Mower,Austin Twp.,607,430
270990075,2022,US_HOUSE,WI,0,Mower,Bennington Twp.,102,81
270990080,2022,US_HOUSE,WI,0,Mower,Brownsdale,438,297
270990085,2022,US_HOUSE,WI,0,Mower,Clayton Twp.,116,74
270990090,2022,US_HOUSE,WI,0,Mower,Dexter,207,129
270990095,2022,US_HOUSE,WI,1,Mower,Dexter Twp.,195,154
270990100,2022,US_HOUSE,WI,0,Mower,Elkton,79,45
270990105,2022,US_HOUSE,WI,0,Mower,Frankford Twp.,264,201
270990110,2022,US_HOUSE,WI,0,Mower,Grand Meadow,710,462
270990115,2022,US_HOUSE,WI,0,Mower,Grand Meadow Twp.,193,141
270990120,2022,US_HOUSE,WI,0,Mower,Lansing Twp.,606,424
270990125,2022,US_HOUSE,WI,0,Mower,Le Roy,563,394
270990130,2022,US_HOUSE,WI,0,Mower,Le Roy Twp.,223,168
270990135,2022,US_HOUSE,WI,0,Mower,Lodi Twp.,162,112
270990140,2022,US_HOUSE,WI,0,Mower,Lyle,310,209
270990145,2022,US_HOUSE,WI,0,Mower,Lyle Twp.,254,176
270990150,2022,US_HOUSE,WI,0,Mower,Mapleview,74,38
270990155,2022,US_HOUSE,WI,0,Mower,Marshall Twp.,206,146
270990160,2022,US_HOUSE,WI,0,Mower,Nevada Twp.,244,178
270990165,2022,US_HOUSE,WI,0,Mower,Pleasant Valley,212,147
270990170,2022,US_HOUSE,WI,0,Mower,Racine,286,190
270990175,2022,US_HOUSE,WI,0,Mower,Racine Twp.,334,251
270990180,2022,US_HOUSE,WI,0,Mower,Red Rock Twp.,506,374
270990185,2022,US_HOUSE,WI,0,Mower,Rose Creek,247,155
270990190,2022,US_HOUSE,WI,0,Mower,Sargeant,39,26
270990195,2022,US_HOUSE,WI,0,Mower,Sargeant Twp.,214,141
270990200,2022,US_HOUSE,WI,0,Mower,Taopi,35,21
270990205,2022,US_HOUSE,WI,0,Mower,Udolpho Twp.,291,215
270990210,2022,US_HOUSE,WI,0,Mower,Waltham,96,60
270990215,2022,US_HOUSE,WI,0,Mower,Waltham Twp.,235,165
270990220,2022,US_HOUSE,WI,0,Mower,Windom Twp.,308,205
271010005,2022,US_HOUSE,WI,0,Murray,Avoca,72,50
271010010,2022,US_HOUSE,WI,0,Murray,Belfast Twp,114,86
271010015,2022,US_HOUSE,WI,0,Murray,Bondin Twp,163,126
271010020,2022,US_HOUSE,WI,0,Murray,Cameron Twp,72,49
271010025,2022,US_HOUSE,WI,0,Murray,Chanarambie Twp,124,102
271010030,2022,US_HOUSE,WI,0,Murray,Chandler,110,85
271010035,2022,US_HOUSE,WI,0,Murray,Currie,121,89
271010040,2022,US_HOUSE,WI,0,Murray,Des Moines River,86,68
271010045,2022,US_HOUSE,WI,0,Murray,Dovray Twp,101,78
271010046,2022,US_HOUSE,WI,0,Murray,Dovray City,43,33
271010050,2022,US_HOUSE,WI,0,Murray,Ellsborough Twp,97,71
271010055,2022,US_HOUSE,WI,0,Murray,Fenton Twp,98,84
271010060,2022,US_HOUSE,WI,0,Murray,Fulda,789,529
271010065,2022,US_HOUSE,WI,0,Murray,Hadley,42,36
271010070,2022,US_HOUSE,WI,0,Murray,Holly Twp,72,54
271010075,2022,US_HOUSE,WI,0,Murray,Iona,106,65
271010080,2022,US_HOUSE,WI,0,Murray,Iona Twp,100,83
271010085,2022,US_HOUSE,WI,1,Murray,Lake Sarah Twp,287,214
271010090,2022,US_HOUSE,WI,0,Murray,Lake Wilson,161,117
271010095,2022,US_HOUSE,WI,0,Murray,Leeds Twp,142,109
271010100,2022,US_HOUSE,WI,0,Murray,Lime Lake Twp,111,88
271010105,2022,US_HOUSE,WI,0,Murray,Lowville Twp,103,78
271010110,2022,US_HOUSE,WI,0,Murray,Mason Twp,198,160
271010115,2022,US_HOUSE,WI,0,Murray,Moulton Twp,126,111
271010120,2022,US_HOUSE,WI,0,Murray,Murray Twp,107,99
271010125,2022,US_HOUSE,WI,0,Murray,Shetek Twp,219,185
271010130,2022,US_HOUSE,WI,0,Murray,Skandia Twp,80,55
271010135,2022,US_HOUSE,WI,1,Murray,Slayton City,1228,862
271010140,2022,US_HOUSE,WI,0,Murray,Slayton Twp,214,169
271030005,2022,US_HOUSE,WI,1,Nicollet,Belgrade Township,772,623
271030010,2022,US_HOUSE,WI,0,Nicollet,Bernadotte Township,172,134
271030015,2022,US_HOUSE,WI,0,Nicollet,Brighton Township,87,73
271030020,2022,US_HOUSE,WI,0,Nicollet,City Of Courtland,510,400
271030025,2022,US_HOUSE,WI,0,Nicollet,Courtland Township,422,326
271030030,2022,US_HOUSE,WI,0,Nicollet,Granby Township,178,161
271030035,2022,US_HOUSE,WI,0,Nicollet,City Of Lafayette,304,187
271030040,2022,US_HOUSE,WI,0,Nicollet,Lafayette Township,453,362
271030045,2022,US_HOUSE,WI,1,Nicollet,Lake Prairie Township,474,349
271030050,2022,US_HOUSE,WI,0,Nicollet,Mankato W-2 P-99,0,0
271030055,2022,US_HOUSE,WI,0,Nicollet,New Sweden Township,188,145
271030060,2022,US_HOUSE,WI,1,Nicollet,City Of Nicollet,764,554
271030065,2022,US_HOUSE,WI,0,Nicollet,Nicollet Township,348,287
271030070,2022,US_HOUSE,WI,0,Nicollet,North Mankato P-1,1291,868
271030075,2022,US_HOUSE,WI,0,Nicollet,North Mankato P-2,1254,886
271030080,2022,US_HOUSE,WI,1,Nicollet,North Mankato P-3,1260,841
271030085,2022,US_HOUSE,WI,0,Nicollet,North Mankato P-4,1457,1088
271030090,2022,US_HOUSE,WI,1,Nicollet,North Mankato P-5,1303,1009
271030095,2022,US_HOUSE,WI,0,Nicollet,North Mankato P-6,1290,932
271030100,2022,US_HOUSE,WI,0,Nicollet,North Mankato P-7,1189,909
271030110,2022,US_HOUSE,WI,0,Nicollet,Oshawa Township,371,281
271030115,2022,US_HOUSE,WI,0,Nicollet,Ridgely Township,70,54
271030120,2022,US_HOUSE,WI,1,Nicollet,St Peter W-1 P-1,3454,2334
271030130,2022,US_HOUSE,WI,3,Nicollet,St Peter W-2 P-1,2838,2176
271030140,2022,US_HOUSE,WI,0,Nicollet,Traverse Township,223,172
271030145,2022,US_HOUSE,WI,0,Nicollet,West Newton Township,293,231
271050005,2022,US_HOUSE,WI,0,Nobles,Adrian,656,457
271050010,2022,US_HOUSE,WI,0,Nobles,Bigelow,110,54
271050015,2022,US_HOUSE,WI,0,Nobles,Bigelow Twp.,245,177
271050020,2022,US_HOUSE,WI,0,Nobles,Bloom Twp.,97,68
271050025,2022,US_HOUSE,WI,1,Nobles,Brewster,253,180
271050030,2022,US_HOUSE,WI,0,Nobles,Dewald Twp.,172,103
271050035,2022,US_HOUSE,WI,0,Nobles,Dundee,50,26
271050040,2022,US_HOUSE,WI,0,Nobles,Elk Twp.,156,117
271050045,2022,US_HOUSE,WI,0,Nobles,Ellsworth,269,178
271050050,2022,US_HOUSE,WI,0,Nobles,Graham Lakes Twp.,134,124
271050055,2022,US_HOUSE,WI,0,Nobles,Grand Prairie Twp.,138,87
271050060,2022,US_HOUSE,WI,0,Nobles,Hersey Twp.,119,82
271050065,2022,US_HOUSE,WI,0,Nobles,Indian Lake Twp.,127,101
271050070,2022,US_HOUSE,WI,0,Nobles,Kinbrae,8,2
271050075,2022,US_HOUSE,WI,0,Nobles,Larkin Twp.,116,73
271050080,2022,US_HOUSE,WI,0,Nobles,Leota Twp.,248,189
271050085,2022,US_HOUSE,WI,0,Nobles,Lismore,122,87
271050090,2022,US_HOUSE,WI,0,Nobles,Lismore Twp.,92,58
271050095,2022,US_HOUSE,WI,0,Nobles,Little Rock Twp.,117,74
271050100,2022,US_HOUSE,WI,0,Nobles,Lorain Twp.,188,124
271050105,2022,US_HOUSE,WI,0,Nobles,Olney Twp.,93,56
271050110,2022,US_HOUSE,WI,0,Nobles,Ransom Twp.,126,82
271050115,2022,US_HOUSE,WI,0,Nobles,Round Lake,203,127
271050120,2022,US_HOUSE,WI,0,Nobles,Rushmore,188,123
271050125,2022,US_HOUSE,WI,0,Nobles,Seward Twp.,132,95
271050130,2022,US_HOUSE,WI,0,Nobles,Summit Lake Twp.,212,153
271050135,2022,US_HOUSE,WI,0,Nobles,Westside Twp.,123,99
271050140,2022,US_HOUSE,WI,0,Nobles,Wilmont,195,118
271050145,2022,US_HOUSE,WI,0,Nobles,Wilmont Twp.,109,81
271050150,2022,US_HOUSE,WI,0,Nobles,Worthington W-1 P-1,517,314
271050155,2022,US_HOUSE,WI,0,Nobles,Worthington W-1 P-2,389,188
271050160,2022,US_HOUSE,WI,0,Nobles,Worthington W-1 P-3,320,130
271050165,2022,US_HOUSE,WI,0,Nobles,Worthington W-1 P-4,223,100
271050166,2022,US_HOUSE,WI,0,Nobles,Worthington W-1 P-5,538,222
271050170,2022,US_HOUSE,WI,2,Nobles,Worthington W-2 P-1,1042,733
271050175,2022,US_HOUSE,WI,0,Nobles,Worthington W-2 P-2,330,184
271050180,2022,US_HOUSE,WI,0,Nobles,Worthington W-2 P-3,342,175
271050185,2022,US_HOUSE,WI,0,Nobles,Worthington W-2 P-4,364,189
271050186,2022,US_HOUSE,WI,0,Nobles,Worthington W-2 P-5,719,470
271050190,2022,US_HOUSE,WI,0,Nobles,Worthington Twp.,198,130
271070005,2022,US_HOUSE,WI,0,Norman,Ada P-1,199,139
271070010,2022,US_HOUSE,WI,1,Norman,Ada P-2,785,495
271070015,2022,US_HOUSE,WI,0,Norman,Anthony Twp.,42,27
271070020,2022,US_HOUSE,WI,0,Norman,Bear Park Twp.,113,82
271070025,2022,US_HOUSE,WI,0,Norman,Borup,44,36
271070030,2022,US_HOUSE,WI,0,Norman,Flom Twp.,130,82
271070035,2022,US_HOUSE,WI,0,Norman,Fossum Twp.,102,65
271070040,2022,US_HOUSE,WI,0,Norman,Gary,110,64
271070045,2022,US_HOUSE,WI,0,Norman,Good Hope Twp.,23,11
271070050,2022,US_HOUSE,WI,0,Norman,Green Meadow Twp.,57,42
271070055,2022,US_HOUSE,WI,0,Norman,Halstad,285,151
271070060,2022,US_HOUSE,WI,0,Norman,Halstad Twp.,63,49
271070065,2022,US_HOUSE,WI,0,Norman,Hegne Twp.,24,22
271070070,2022,US_HOUSE,WI,0,Norman,Hendrum,176,118
271070075,2022,US_HOUSE,WI,0,Norman,Hendrum Twp.,53,42
271070080,2022,US_HOUSE,WI,0,Norman,Home Lake Twp.,68,59
271070085,2022,US_HOUSE,WI,0,Norman,Lake Ida Twp.,89,63
271070090,2022,US_HOUSE,WI,0,Norman,Lee Twp.,82,53
271070095,2022,US_HOUSE,WI,0,Norman,Lockhart Twp.,32,30
271070100,2022,US_HOUSE,WI,0,Norman,Mcdonaldsville Twp.,116,87
271070105,2022,US_HOUSE,WI,0,Norman,Mary Twp.,53,33
271070110,2022,US_HOUSE,WI,0,Norman,Perley,64,47
271070115,2022,US_HOUSE,WI,0,Norman,Pleasant View Twp.,68,56
271070120,2022,US_HOUSE,WI,0,Norman,Rockwell Twp.,36,22
271070125,2022,US_HOUSE,WI,0,Norman,Shelly,111,73
271070130,2022,US_HOUSE,WI,0,Norman,Shelly Twp.,56,40
271070135,2022,US_HOUSE,WI,0,Norman,Spring Creek Twp.,43,26
271070140,2022,US_HOUSE,WI,0,Norman,Strand Twp.,59,44
271070145,2022,US_HOUSE,WI,0,Norman,Sundal Twp.,68,47
271070150,2022,US_HOUSE,WI,1,Norman,Twin Valley,383,251
271070155,2022,US_HOUSE,WI,0,Norman,Waukon Twp.,63,41
271070160,2022,US_HOUSE,WI,0,Norman,Wild Rice Twp.,151,117
271070165,2022,US_HOUSE,WI,0,Norman,Winchester Twp.,32,20
271090005,2022,US_HOUSE,WI,1,Olmsted,Byron,4158,2699
271090010,2022,US_HOUSE,WI,0,Olmsted,Cascade Twp. P-1,1750,1294
271090011,2022,US_HOUSE,WI,0,Olmsted,Cascade Twp. P-2,43,37
271090012,2022,US_HOUSE,WI,0,Olmsted,Cascade Twp. P-3,242,185
271090015,2022,US_HOUSE,WI,0,Olmsted,Chatfield,747,533
271090020,2022,US_HOUSE,WI,0,Olmsted,Dover,484,337
271090025,2022,US_HOUSE,WI,0,Olmsted,Dover Twp.,271,193
271090030,2022,US_HOUSE,WI,0,Olmsted,Elmira Twp.,258,189
271090035,2022,US_HOUSE,WI,0,Olmsted,Eyota,1313,873
271090040,2022,US_HOUSE,WI,0,Olmsted,Eyota Twp.,357,255
271090045,2022,US_HOUSE,WI,0,Olmsted,Farmington Twp.,274,211
271090050,2022,US_HOUSE,WI,0,Olmsted,Haverhill Twp,1072,822
271090055,2022,US_HOUSE,WI,0,Olmsted,High Forest Twp.,749,526
271090060,2022,US_HOUSE,WI,0,Olmsted,Kalmar Twp.,837,622
271090065,2022,US_HOUSE,WI,1,Olmsted,Marion Twp. P-1,2789,2039
271090066,2022,US_HOUSE,WI,0,Olmsted,Marion Twp. P-2,13,2
271090070,2022,US_HOUSE,WI,0,Olmsted,New Haven Twp.,976,763
271090075,2022,US_HOUSE,WI,0,Olmsted,Orion Twp.,389,292
271090080,2022,US_HOUSE,WI,0,Olmsted,Oronoco,1156,867
271090085,2022,US_HOUSE,WI,1,Olmsted,Oronoco Twp.,1706,1216
271090088,2022,US_HOUSE,WI,0,Olmsted,Pine Island,557,404
271090090,2022,US_HOUSE,WI,0,Olmsted,Pleasant Grove Twp.,536,403
271090095,2022,US_HOUSE,WI,0,Olmsted,Quincy Twp.,215,164
271090100,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P1,1162,883
271090105,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P2,966,742
271090110,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P3,458,290
271090115,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P4,1195,801
271090120,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P5,625,413
271090125,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P6,1159,885
271090130,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P7,1154,806
271090135,2022,US_HOUSE,WI,1,Olmsted,Rochester W1 P8,1303,958
271090140,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P9,493,357
271090145,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P10,1146,687
271090150,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P11,1264,906
271090155,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P12,1252,851
271090160,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P13,1264,969
271090165,2022,US_HOUSE,WI,0,Olmsted,Rochester W1 P14,351,238
271090170,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P1,1232,718
271090175,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P2,845,542
271090180,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P3,808,542
271090185,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P4,1048,785
271090190,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P5,748,462
271090195,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P6,961,480
271090200,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P7,752,468
271090205,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P8,598,366
271090210,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P9,896,691
271090215,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P10,1273,951
271090220,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P11,1342,982
271090225,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P12,1206,791
271090230,2022,US_HOUSE,WI,0,Olmsted,Rochester W2 P13,1212,935
271090235,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P1,1043,632
271090240,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P2,840,581
271090245,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P3,1137,744
271090250,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P4,797,507
271090255,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P5,1045,711
271090260,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P6,617,368
271090265,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P7,1051,746
271090270,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P8,1002,720
271090275,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P9,1114,664
271090280,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P10,1176,791
271090285,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P11,1242,883
271090290,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P12,889,580
271090295,2022,US_HOUSE,WI,0,Olmsted,Rochester W3 P13,331,171
271090300,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P1,816,481
271090305,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P2,960,567
271090310,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P3,653,395
271090315,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P4,680,344
271090320,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P5,940,592
271090325,2022,US_HOUSE,WI,1,Olmsted,Rochester W4 P6,774,468
271090330,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P7,617,217
271090335,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P8,898,511
271090340,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P9,536,249
271090345,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P10,845,478
271090350,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P11,827,470
271090355,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P12,846,471
271090360,2022,US_HOUSE,WI,0,Olmsted,Rochester W4 P13,617,402
271090365,2022,US_HOUSE,WI,0,Olmsted,Rochester W5 P1,696,530
271090370,2022,US_HOUSE,WI,0,Olmsted,Rochester W5 P2,1611,1258
271090375,2022,US_HOUSE,WI,0,Olmsted,Rochester W5 P3,1051,591
271090380,2022,US_HOUSE,WI,0,Olmsted,Rochester W5 P4,1096,782
271090385,2022,US_HOUSE,WI,0,Olmsted,Rochester W5 P5,1019,798
271090390,2022,US_HOUSE,WI,0,Olmsted,Rochester W5 P6,1177,893
271090395,2022,US_HOUSE,WI,0,Olmsted,Rochester W5 P7,672,467
271090400,2022,US_HOUSE,WI,0,Olmsted,Rochester W5 P8,1104,759
